 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
15.0,950.0,0.447793325675,0.999999998172,0.632541132299,9.0,0.0,2.0,0.0,4.76526315789,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1400.0,382.833333333,1400.0,843300.0,286566.666667,1400.0,3485.38647407,2374.32091648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0333340704395,0.0333340690173,0.682555946486,0.0333338393749,0.217442074682,0.430642857143,0.0504956709957,0.0294736842105,0.0242105263158,0.549019607843,0.450980392157,0.347489177489,0.1,0.8,-0.213043478261,-0.5,-0.1,0.0,0.0,0.5,0.0,3000
9.0,265.0,0.693227088872,0.999999993548,0.870967736316,7.0,3.0,12.0,1.0,4.31698113208,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,610.0,239.75,11400.0,843300.0,272062.5,2616.81818182,8483.15650741,4718.26455675,4800.0,4800.0,4800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0948185603783,0.161886389497,0.0250915338908,0.692517577953,0.0256859382803,0.701120448179,0.0829831932773,0.0754716981132,0.0415094339623,0.645161290323,0.354838709677,0.452142857143,0.1,1.0,-0.47012987013,-1.0,-0.0714285714286,0.9,-0.8,0.4,0.8,50900
11.0,354.0,0.598853866479,0.999999995122,0.795121947341,7.0,4.0,0.0,0.0,4.43220338983,10.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,730.0,408.1,10600.0,617900.0,268020.0,2029.50568182,8945.78709677,3752.82116453,2100.0,2100.0,2100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204959217837,0.0203700925249,0.516669311172,0.311558339398,0.13090633512,0.487666666667,0.278454545455,0.0423728813559,0.00847457627119,0.833333333333,0.166666666667,0.504757575758,0.136363636364,1.0,-0.15,-0.25,-0.05,0.0,0.0,0.5,0.0,1700
12.0,447.0,0.537078650478,0.999999995902,0.762295078843,8.0,8.0,0.0,1.0,4.40268456376,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3300.0,802.285714286,0.0,843300.0,96050.0,0.0,4000.0,1666.04618349,1700.0,5000.0,3350.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020007678627,0.0203271434636,0.530433761811,0.0200043675412,0.409227048557,0.524504477004,0.125327635328,0.0536912751678,0.0156599552573,0.774193548387,0.225806451613,0.323159722222,0.05,0.8,-0.374007936508,-0.8,-0.05,0.0,0.0,0.5,0.0,971
9.0,526.0,0.489483746674,0.999999996429,0.710714283176,4.0,0.0,1.0,0.0,4.6711026616,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,568.0,293.375,4400.0,690400.0,191325.0,2156.01600854,3365.72071116,2624.21137701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250003009944,0.0250001671457,0.89999820257,0.0250001100384,0.0250012192517,0.516976686508,0.00316840277778,0.0171102661597,0.0190114068441,0.473684210526,0.526315789474,0.332407407407,0.05,0.5,-0.269027777778,-0.666666666667,-0.125,0.0,0.0,0.5,0.0,1800
13.0,1009.0,0.377377377,0.999999998198,0.527927926977,3.0,3.0,1.0,0.0,4.1585728444,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,494.0,170.428571429,0.0,843300.0,172925.0,0.0,3263.88975913,1908.52980053,1600.0,1600.0,1600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.233695754661,0.025001661725,0.0250042268705,0.0250004194342,0.69129793731,0.516960543602,0.144277907002,0.0475718533201,0.0168483647175,0.738461538462,0.261538461538,0.306995851371,0.1,0.8,-0.217028478058,-0.5,-0.05,0.0,0.0,0.5,0.0,812
11.0,498.0,0.523613961964,0.999999996805,0.661341850922,10.0,0.0,1.0,1.0,4.99598393574,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,45.0,21.25,53500.0,843300.0,410800.0,2158.85347368,3478.45165677,2713.31447125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0500008560508,0.050000061071,0.799993220342,0.0500001388188,0.0500057237173,0.353804713805,0.0505218855219,0.0401606425703,0.0200803212851,0.666666666667,0.333333333333,0.260340909091,0.1,0.85,-0.273333333333,-0.6,-0.1,0.275,0.0681818181818,0.225,0.0681818181818,863
11.0,454.0,0.506666665541,0.999999996324,0.636029409426,4.0,2.0,1.0,0.0,4.82599118943,5.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1700.0,445.2,1700.0,843300.0,339820.0,1700.0,3484.09698011,2694.40911332,1800.0,1800.0,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648929958287,0.0401134713832,0.0401034760242,0.0400034609306,0.230849633375,0.374293154762,-0.00331101190476,0.0330396475771,0.0264317180617,0.555555555556,0.444444444444,0.27126984127,0.1,0.5,-0.347916666667,-0.7,-0.1,0.0,0.0,0.5,0.0,1000
15.0,932.0,0.523972602142,0.999999998285,0.665523154948,43.0,3.0,1.0,0.0,4.71244635193,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1200.0,376.833333333,4000.0,843300.0,219533.333333,1980.0,4419.57894737,3279.09498508,1700.0,4000.0,2850.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0334487248468,0.0346245304758,0.191715596074,0.706481974362,0.0337291742407,0.583701403267,0.0752509567727,0.0354077253219,0.0332618025751,0.515625,0.484375,0.402039879313,0.1,1.0,-0.328494623656,-1.0,-0.05,0.6,-0.3,0.1,0.3,1300
9.0,874.0,0.477699529956,0.999999998162,0.658088234084,27.0,3.0,15.0,0.0,4.91990846682,4.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,902.0,224.75,1400.0,843300.0,260050.0,1151.0,3941.4418146,2739.4872073,1400.0,2500.0,1950.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0521251538631,0.0500205085489,0.0500009751658,0.300020739275,0.547832623148,0.64649822009,0.362741190734,0.0652173913043,0.012585812357,0.838235294118,0.161764705882,0.621261487051,0.1,1.0,-0.268843656344,-0.8,-0.0769230769231,0.0,0.0,0.5,0.0,407
11.0,423.0,0.523809522562,0.999999996503,0.618881116717,9.0,4.0,10.0,1.0,4.70449172577,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,576.0,250.0,0.0,843300.0,188450.0,0.0,3253.47505474,2039.6547437,672.0,875.0,773.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333406435914,0.371001260013,0.528792634496,0.0335285186984,0.0333369432009,0.554193093728,0.168428470754,0.0661938534279,0.0260047281324,0.717948717949,0.282051282051,0.400324675325,0.1,0.8,-0.324242424242,-0.4,-0.1,0.766666666667,0.0333333333333,0.266666666667,0.0333333333333,723
11.0,182.0,0.634831457108,0.999999990196,0.725490188966,2.0,1.0,1.0,0.0,4.48351648352,7.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,427.0,355.25,0.0,39400.0,11775.2857143,0.0,3348.97101449,1108.59374281,11300.0,11300.0,11300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028578645024,0.620417123141,0.0285761092369,0.0286588569508,0.293769265648,0.478443526171,0.00974517906336,0.0384615384615,0.032967032967,0.538461538462,0.461538461538,0.228246753247,0.0333333333333,0.5,-0.230555555556,-0.4,-0.125,1.0,0.0,0.5,0.0,368
10.0,139.0,0.637037032318,0.999999986301,0.794520537061,6.0,3.0,0.0,1.0,4.38848920863,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,971.0,281.333333333,0.0,843300.0,510124.428571,0.0,16155.3684211,5269.43018493,196700.0,196700.0,196700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286185910612,0.0285889312583,0.173677029902,0.740498132586,0.028617315192,0.458333333333,0.0583333333333,0.0215827338129,0.0215827338129,0.5,0.5,0.433333333333,0.2,0.6,-0.316666666667,-0.6,-0.1,0.2,0.1,0.3,0.1,2600
9.0,1803.0,0.429059828815,0.99999999914,0.58211521876,31.0,30.0,35.0,1.0,4.66777592901,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,255.0,102.0,0.0,843300.0,152387.5,0.0,4019.375,2650.31828263,474.0,7800.0,2177.17241379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0250022856892,0.15133125772,0.0250041550905,0.146628439227,0.652033862273,0.460429662201,0.156113014282,0.038824181919,0.0110926234054,0.777777777778,0.222222222222,0.346150278293,0.05,1.0,-0.220208333333,-0.5,-0.025,0.0,0.0,0.5,0.0,789
9.0,141.0,0.657142852449,0.999999988372,0.7558139447,5.0,4.0,1.0,0.0,4.87943262411,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,455.0,315.6,0.0,690400.0,350966.666667,0.0,6049.66239316,2814.61828275,1300.0,1800.0,1533.33333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864719080444,0.0333518071424,0.0333701145965,0.0352251409434,0.0333338568733,0.291666666667,0.170833333333,0.0354609929078,0.0,1.0,0.0,0.239166666667,0.0333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,730
7.0,201.0,0.577889444332,0.999999992366,0.671755720063,7.0,4.0,2.0,0.0,4.61691542289,8.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,598.0,146.125,12900.0,843300.0,265675.0,2658.76979205,3854.63454759,3155.35840032,1800.0,1800.0,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502891394607,0.0250203416915,0.167691166854,0.0250882405992,0.279308856248,0.32462827028,0.105644174666,0.0696517412935,0.0298507462687,0.7,0.3,0.233379715523,0.0333333333333,0.5,-0.139583333333,-0.25,-0.05,0.0,0.0,0.5,0.0,3300
9.0,308.0,0.660130716797,0.999999994413,0.860335190724,5.0,3.0,0.0,0.0,4.73376623377,9.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,811.0,234.428571429,0.0,843300.0,192966.666667,0.0,7218.99542334,2764.1875306,2000.0,2000.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222244473804,0.0222342430811,0.0222278568139,0.570990953927,0.362322498798,0.398363636364,0.161909090909,0.0422077922078,0.0194805194805,0.684210526316,0.315789473684,0.413286713287,0.1,1.0,-0.204166666667,-0.6,-0.1,0.2,-0.1,0.3,0.1,927
5.0,308.0,0.60750853035,0.999999994536,0.759562837379,15.0,3.0,11.0,0.0,4.81493506494,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1000.0,473.75,4800.0,80400.0,44137.5,2288.76923077,4527.55932203,3261.86908569,4000.0,16800.0,10400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253364042186,0.0250405100564,0.0260342510761,0.236799238751,0.686789595898,0.418842624043,0.138854878455,0.0616883116883,0.012987012987,0.826086956522,0.173913043478,0.311597174755,0.0333333333333,0.6,-0.341666666667,-0.8,-0.166666666667,0.0,0.0,0.5,0.0,1100
9.0,229.0,0.557077623027,0.999999993789,0.590062108136,16.0,4.0,10.0,2.0,4.78165938865,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,656.0,146.227142857,7600.0,843300.0,483585.714286,1887.66666667,7208.15148443,4651.42109996,4900.0,4900.0,4900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285719525587,0.0285845738824,0.0285992784864,0.885665232013,0.0285789630597,0.563860544218,0.113860544218,0.0305676855895,0.0174672489083,0.636363636364,0.363636363636,0.397959183673,0.25,0.5,-0.297916666667,-0.5,-0.125,0.0,0.0,0.5,0.0,4000
13.0,2284.0,0.319494584693,0.999999999191,0.498381876619,12.0,11.0,14.0,2.0,4.31611208406,9.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1100.0,306.888888889,2000.0,843300.0,257122.222222,1600.0,3575.68250807,2511.75029084,459.0,3700.0,1891.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0222579586994,0.0222533786025,0.0222226168147,0.0222223675622,0.911043678321,0.439141874995,0.202029997054,0.0556042031524,0.0161996497373,0.774390243902,0.225609756098,0.413855199918,0.1,1.0,-0.231805019305,-0.75,-0.0714285714286,0.3,1.0,0.2,1.0,4800
11.0,847.0,0.462085307509,0.99999999789,0.672995779171,12.0,0.0,1.0,0.0,4.79811097993,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,775.0,204.4,20900.0,843300.0,263380.0,2175.071858,6333.93333333,3919.59897217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400018851587,0.0400015359233,0.644732314952,0.0400079654768,0.235256298489,0.356335085549,0.0446933621934,0.0295159386068,0.0141676505313,0.675675675676,0.324324324324,0.251096969697,0.05,0.7,-0.257407407407,-0.6,-0.05,0.3,0.1,0.2,0.1,591
11.0,838.0,0.442928039153,0.999999997947,0.620123202012,11.0,0.0,11.0,0.0,4.5692124105,9.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,492.0,60.625,0.0,843300.0,342255.555556,0.0,3624.2875,2689.89656172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104543515339,0.0223368625091,0.022233701949,0.0222245375273,0.828661382676,0.572714997194,0.280752715649,0.0668257756563,0.0107398568019,0.861538461538,0.138461538462,0.414677643785,0.1,1.0,-0.233487654321,-0.4,-0.1,0.1,0.3,0.4,0.3,708
10.0,456.0,0.578828827525,0.99999999631,0.767527672445,4.0,1.0,1.0,2.0,4.75,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,554.0,196.5,1600.0,843300.0,287133.333333,1118.25,4391.51009421,2454.76675209,919.0,919.0,919.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.036637282807,0.0333515388488,0.863235058125,0.0334402078164,0.0333359124026,0.370609318996,0.0401433691756,0.0241228070175,0.0241228070175,0.5,0.5,0.354545454545,0.1,0.8,-0.241414141414,-1.0,-0.1,0.0,0.0,0.5,0.0,673
12.0,593.0,0.527918780833,0.999999997207,0.734636869456,9.0,6.0,1.0,0.0,4.87521079258,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,452.0,89.6,17300.0,843300.0,456700.0,1421.63636364,3395.06309842,2462.69943674,469.0,1400.0,779.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.181988778982,0.0400118796051,0.518389404003,0.0400008228308,0.219609114579,0.400034435262,0.0716228846911,0.0286677908938,0.0185497470489,0.607142857143,0.392857142857,0.378514132926,0.1,0.7,-0.321212121212,-0.7,-0.05,0.5,0.5,0.0,0.5,594
12.0,749.0,0.44399460129,0.999999997812,0.579868707703,10.0,0.0,1.0,0.0,4.64753004005,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,220.0,94.0,30900.0,843300.0,261800.0,2652.18518519,4037.6487524,3461.49105359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334134087425,0.0333387604144,0.0333583574191,0.0336897061927,0.866199767231,0.491218297831,0.184321149281,0.0560747663551,0.0146862483311,0.792452830189,0.207547169811,0.388008658009,0.1,1.0,-0.344859307359,-0.8,-0.125,0.0,0.0,0.5,0.0,2400
8.0,172.0,0.680722887466,0.999999990566,0.801886784888,7.0,2.0,0.0,2.0,4.36627906977,7.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,451.0,171.765,0.0,843300.0,345942.857143,0.0,6070.20603765,3143.61780125,13600.0,13600.0,13600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0291961226881,0.02857590944,0.028683575515,0.884760416862,0.0287839754951,0.56351981352,0.381235431235,0.0697674418605,0.00581395348837,0.923076923077,0.0769230769231,0.413005050505,0.136363636364,0.7,-0.1,-0.1,-0.1,0.0,0.0,0.5,0.0,1600
13.0,558.0,0.519056260401,0.999999996805,0.706070285284,11.0,9.0,1.0,0.0,4.44623655914,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,441.0,169.6475,9900.0,843300.0,551800.0,1926.38372093,4758.20444444,3395.5318921,485.0,4200.0,2139.14285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.799999173038,0.0500000916866,0.0500006106927,0.0500000813009,0.050000043282,0.474835858586,0.116916035354,0.0304659498208,0.0197132616487,0.607142857143,0.392857142857,0.402139037433,0.1,0.7,-0.196338383838,-0.4,-0.05,0.0,0.0,0.5,0.0,1200
13.0,1100.0,0.419354838323,0.999999998355,0.620065788454,13.0,2.0,4.0,0.0,4.61090909091,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,471.0,118.7,1200.0,843300.0,150460.0,822.333333333,4401.28669528,3174.36076016,1200.0,8200.0,4700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208574876806,0.15475453366,0.783334804453,0.0202130389512,0.0208401352559,0.447711140295,0.162124738557,0.0454545454545,0.0118181818182,0.793650793651,0.206349206349,0.384632034632,0.05,1.0,-0.217628205128,-0.5,-0.05,0.0,0.0,0.5,0.0,2200
6.0,64.0,0.786885233002,0.999999977273,0.863636344008,3.0,2.0,0.0,1.0,4.78125,8.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,404.0,352.625,2200.0,617900.0,99637.5,1408.25,6148.69230769,2794.52401819,1800.0,5100.0,3450.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.542375465426,0.0252066643748,0.38190256086,0.0255039751192,0.0250113342203,0.426136363636,0.0809659090909,0.03125,0.015625,0.666666666667,0.333333333333,0.255681818182,0.136363636364,0.375,-0.1875,-0.1875,-0.1875,0.0,0.0,0.5,0.0,539
10.0,1418.0,0.37473233378,0.999999998713,0.572715571978,11.0,2.0,2.0,11.0,4.39069111425,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,657.0,166.0,53100.0,843300.0,211144.444444,3485.38647407,11663.4230769,5327.63009949,728.0,2900.0,1814.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0223783742524,0.0222544184621,0.0232549635862,0.156264970178,0.775847273522,0.477864265364,0.172664835165,0.0416078984485,0.0190409026798,0.686046511628,0.313953488372,0.427610976594,0.1,1.0,-0.202799823633,-0.3125,-0.00833333333333,0.2,0.3,0.3,0.3,2500
13.0,384.0,0.539267014295,0.999999995349,0.762790694127,4.0,3.0,1.0,0.0,4.73177083333,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,512.0,167.285714286,0.0,843300.0,213200.0,0.0,3453.33952941,1971.42619416,1100.0,1100.0,1100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250010115935,0.0250016306146,0.584344976212,0.0250006655585,0.340651716021,0.424074074074,0.075,0.015625,0.0208333333333,0.428571428571,0.571428571429,0.491666666667,0.25,0.6,-0.2,-0.5,-0.1,0.0,-0.2,0.5,0.2,776
11.0,134.0,0.719696964245,0.999999988636,0.80681817265,6.0,6.0,1.0,1.0,4.87313432836,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1100.0,313.0,0.0,843300.0,289200.0,0.0,3303.92763158,2221.1322394,1100.0,2900.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865868160438,0.033334134103,0.0333678542303,0.0333336897815,0.0340961614473,0.350216450216,0.0683982683983,0.0373134328358,0.00746268656716,0.833333333333,0.166666666667,0.129090909091,0.1,0.136363636364,-0.166666666667,-0.166666666667,-0.166666666667,0.0,0.0,0.5,0.0,2000
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,12900.0,1923.42857143,12900.0,843300.0,394214.285714,2694.48529412,12900.0,5139.40883395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0285882783064,0.029182247893,0.0285720733168,0.885085543311,0.0285718571726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,25500
11.0,778.0,0.483745122908,0.999999997758,0.665919281018,6.0,2.0,1.0,0.0,4.34961439589,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,988.0,300.75,988.0,843300.0,185398.5,942.111111111,3654.5436112,2197.23014875,1100.0,1100.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250005835838,0.899814264175,0.0250002816898,0.0251564756291,0.0250283949219,0.564533542977,0.135578766098,0.0372750642674,0.0192802056555,0.659090909091,0.340909090909,0.481461412151,0.05,1.0,-0.36578042328,-0.7,-0.0714285714286,0.6,0.7,0.1,0.7,909
8.0,777.0,0.453473131778,0.999999997727,0.649999998523,20.0,1.0,11.0,0.0,4.43886743887,8.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,1200.0,571.142857143,0.0,617900.0,114100.0,0.0,4628.57142857,2915.59207134,1800.0,1800.0,1800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.615930123465,0.0250176985854,0.0250161119713,0.0250254674734,0.309010598505,0.506684435094,0.17877749355,0.045045045045,0.016731016731,0.729166666667,0.270833333333,0.432996289425,0.0333333333333,1.0,-0.263888888889,-0.7,-0.125,0.0,0.0,0.5,0.0,4200
7.0,122.0,0.727272721262,0.999999987342,0.822784799712,4.0,4.0,0.0,1.0,4.86885245902,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,519.0,197.7,1900.0,843300.0,362780.0,1036.30769231,3766.56924384,2674.51880241,2600.0,3700.0,3150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200452272745,0.020064055687,0.0200262196609,0.0200001671413,0.919864330236,0.511428571429,0.3,0.0327868852459,0.00819672131148,0.8,0.2,0.375,0.1,0.5,-0.05,-0.05,-0.05,0.0,0.0,0.5,0.0,952
10.0,407.0,0.572139302059,0.999999995885,0.736625511372,7.0,5.0,1.0,0.0,5.12530712531,5.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,596.0,342.6,4800.0,617900.0,376740.0,1945.19672131,5325.39053254,3209.04080221,596.0,4800.0,2698.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040000403793,0.0400003693589,0.83999674911,0.0400002950202,0.0400021827177,0.396422012331,0.201931654204,0.039312039312,0.00982800982801,0.8,0.2,0.45294237013,0.1,0.75,-0.145833333333,-0.166666666667,-0.125,0.375,-0.125,0.125,0.125,6200
12.0,371.0,0.551246535869,0.999999995349,0.720930229205,9.0,3.0,1.0,0.0,4.58221024259,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,416.0,136.428571429,600.0,843300.0,161971.428571,507.333333333,3519.73541567,2303.76784588,1700.0,1700.0,1700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285754647145,0.456913038197,0.457351498119,0.0285729595273,0.0285870394425,0.336765271765,0.0331565656566,0.0323450134771,0.0323450134771,0.5,0.5,0.373863636364,0.1,0.8,-0.220138888889,-0.4,-0.05,0.241666666667,-0.141666666667,0.258333333333,0.141666666667,2300
11.0,681.0,0.466567607033,0.999999997361,0.646437993017,7.0,6.0,1.0,3.0,4.82085168869,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,916.0,300.875,1000.0,843300.0,273187.5,938.5,4275.32352941,2658.22476841,707.0,36600.0,8009.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250013970249,0.0250001232364,0.899997177106,0.0250000941771,0.0250012084555,0.412599580713,0.017285115304,0.0308370044053,0.0279001468429,0.525,0.475,0.303174603175,0.0333333333333,0.8,-0.224164578112,-0.8,-0.1,0.4,-0.05,0.1,0.05,1200
9.0,498.0,0.541152262261,0.999999996711,0.707236839779,9.0,0.0,1.0,0.0,4.89959839357,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,377.0,101.0,0.0,843300.0,180300.0,0.0,3576.11978588,2047.67107489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033336666474,0.0333367123971,0.866655167606,0.0333353472623,0.0333361062603,0.459948347107,0.103980716253,0.0562248995984,0.0240963855422,0.7,0.3,0.301255411255,0.1,0.6,-0.265277777778,-0.6,-0.1,0.4,-0.1,0.1,0.1,774
11.0,426.0,0.574879225665,0.999999995726,0.756410253178,2.0,1.0,1.0,0.0,4.46009389671,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,890.0,371.8,0.0,690400.0,154833.333333,0.0,5345.0,3145.14589505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333377896098,0.692491988937,0.0333362917202,0.207498429053,0.0333355006805,0.465710253798,0.114186932349,0.0352112676056,0.018779342723,0.652173913043,0.347826086957,0.391694083694,0.136363636364,0.7,-0.249131944444,-0.4,-0.125,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,678
9.0,431.0,0.557971013145,0.999999995726,0.760683757433,9.0,1.0,1.0,0.0,4.7494199536,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,400.0,272.5,50200.0,690400.0,234525.0,2206.23634204,4882.0,3338.61439086,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0500023103936,0.0500002910636,0.557322729061,0.05000016983,0.292674499652,0.393160597572,0.048206858501,0.0394431554524,0.0232018561485,0.62962962963,0.37037037037,0.254583651642,0.05,0.5,-0.258888888889,-0.5,-0.0666666666667,0.0,0.0,0.5,0.0,1400
10.0,388.0,0.621052629945,0.999999995885,0.773662548257,9.0,0.0,1.0,0.0,4.74484536082,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1900.0,273.375,0.0,843300.0,191766.666667,0.0,6350.0,2641.83519977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022222714675,0.022222637562,0.911100647024,0.0222224860438,0.0222315146953,0.543583988028,0.126758323981,0.0335051546392,0.0154639175258,0.684210526316,0.315789473684,0.35548951049,0.1,0.9,-0.164814814815,-0.3,-0.0833333333333,0.0,0.0,0.5,0.0,4200
